Φράιμπουργκ,RiverAthletes,0-2, 2.81 , 2.23 , 3.15 ,1.49,2.18,19:33
TorinoJuve,LondonSpurs,1-2, 2.18 , 2.91 , 3.15 ,1.48,2.21,19:27
Πράσινοι,GalataLions,1-2, 2.37 , 2.65 , 3.1 ,1.46,2.25,19:24
Μπρέντφορντ,Έβερτον,2-0, 2.6 , 2.35 , 3.2 ,1.55,2.06,19:21
ΔικέφαλοςΒορρά,Αγρίνιο,1-2, 2 , 3.3 , 3.15 ,1.45,2.28,19:15
Χόφενχαϊμ,VascoBlues,2-0, 2.04 , 3.3 , 3.05 ,1.37,2.5,19:12
KievWhites,Frankfurt,1-2, 2.37 , 2.65 , 3.1 ,1.46,2.25,19:09
Ρόμα,Βερόνα,1-0, 2.04 , 3.15 , 3.2 ,1.48,2.19,19:06
FiorentinaCity,InterBlues,1-1, 2.66 , 2.39 , 3.05 ,1.43,2.33,19:03
Basaksehir,ΠράσινοιΛευκωσίας,0-2, 2.09 , 3 , 3.2 ,1.52,2.12,19:00
Βασιλεία,Φράιμπουργκ,2-1, 2.04 , 3.25 , 3.15 ,1.43,2.33,18:57
FCBergamo,ΔικέφαλοςΒορρά,2-1, 1.88 , 3.6 , 3.2 ,1.45,2.27,18:54
Ντόρτμουντ,Lipsia,1-2, 2.33 , 2.74 , 3.05 ,1.42,2.35,18:51
ΚίτρινοιΒορρά,Ghent,0-2, 2.15 , 2.89 , 3.25 ,1.55,2.06,18:45
Λέστερ,Leeds,1-0, 2.13 , 3.1 , 3.05 ,1.39,2.44,18:42
Λαμία,Ένωση,1-2, 2.78 , 2.22 , 3.25 ,1.56,2.05,18:39
Plzen,YoungBoysFC,0-4, 2.37 , 2.65 , 3.1 ,1.46,2.25,18:36
BetisGreens,Μπαρτσελόνα,1-0, 2.73 , 2.31 , 3.1 ,1.46,2.25,18:33
Βασιλεία,Κοπεγχάγη,2-1, 2.35 , 2.85 , 2.92 ,1.32,2.7,18:30
Real,Μπεσίκτας,2-3, 1.93 , 3.35 , 3.3 ,1.54,2.08,18:27
VillaLions,RedDevils,3-1, 2.68 , 2.42 , 2.99 ,1.37,2.5,18:24
ManchesterBlue,ΓουέστΧαμ,0-1, 1.79 , 3.85 , 3.3 ,1.51,2.15,18:21
CelticGreens,Χόφενχαϊμ,0-1, 2.44 , 2.76 , 2.87 ,1.29,2.81,18:18
Udine,Laziali,2-1, 2.44 , 2.76 , 2.87 ,1.29,2.81,18:15
Anderlecht,TorinoJuve,1-1, 2.99 , 2.09 , 3.25 ,1.56,2.05,18:12
Basaksehir,FeyenordReds,1-0, 2.16 , 2.93 , 3.15 ,1.49,2.19,18:09
LondonGunners,Ρέιντζερς,0-1, 2.23 , 2.8 , 3.2 ,1.52,2.13,18:06
RedDevils,AmsterdamReds,3-1, 2.27 , 2.92 , 2.96 ,1.34,2.61,18:03
Μαρσέιγ,Μονακό,3-0, 2.26 , 2.87 , 3.05 ,1.39,2.43,18:00
Περιστέρι,BelgradeReds,2-2, 2.47 , 2.57 , 3.05 ,1.43,2.33,17:57
Νάπολι,Λίβερπουλ,4-1, 2.58 , 2.49 , 3.05 ,1.4,2.42,17:54
SportingLions,Eindhoven,1-1, 2.3 , 2.72 , 3.15 ,1.49,2.19,17:51
Λυών,Αντβέρπ,1-0, 2.04 , 3.25 , 3.15 ,1.43,2.33,17:48
Ερυθρόλευκοι,Πράσινοι,2-1, 2.17 , 2.86 , 3.2 ,1.54,2.08,17:45
Frankfurt,MadridAthletes,2-0, 2.46 , 2.53 , 3.15 ,1.48,2.19,17:42
FCBergamo,ΓουέστΧαμ,1-1, 1.88 , 3.6 , 3.2 ,1.45,2.27,17:39
Λυών,NisCity,3-0, 2.19 , 2.96 , 3.1 ,1.42,2.35,17:36
Κοπεγχάγη,FeyenordReds,2-0, 2.1 , 3.15 , 3.05 ,1.4,2.41,17:33
Μάριμπορ,Βασιλεία,1-1, 2.65 , 2.4 , 3.05 ,1.43,2.33,17:30
Νάπολι,Ερυθρόλευκοι,1-1, 2.17 , 2.98 , 3.1 ,1.43,2.33,17:27
Παρί,Lipsia,1-1, 2.26 , 2.82 , 3.1 ,1.45,2.28,17:24
WolvesCity,Λίβερπουλ,0-4, 2.72 , 2.28 , 3.2 ,1.52,2.13,17:21
Fener,Πόρτο,1-1, 2.62 , 2.37 , 3.15 ,1.49,2.18,17:18
Berlin,Βαλένθια,2-2, 2.76 , 2.33 , 3.05 ,1.4,2.41,17:15
Χόφενχαϊμ,Αντβέρπ,1-2, 1.98 , 3.4 , 3.1 ,1.4,2.41,17:12
VascoBlues,Real,2-3, 2.76 , 2.33 , 3.05 ,1.4,2.41,17:06
Rennais,Λυών,1-2, 2.65 , 2.4 , 3.05 ,1.43,2.33,17:03
Λίβερπουλ,MadridAthletes,1-1, 2.12 , 3.05 , 3.15 ,1.45,2.28,17:00
Αγρίνιο,Νίκαια,1-1, 2.22 , 2.85 , 3.1 ,1.46,2.25,16:57
Παρί,Τσέλσι,0-1, 2.26 , 2.82 , 3.1 ,1.45,2.28,16:51
Βιγιαρεάλ,ΠράσινοιΛευκωσίας,1-2, 2.09 , 3 , 3.2 ,1.52,2.12,16:48
ΚίτρινοιΒορρά,Berlin,3-2, 2.15 , 2.89 , 3.25 ,1.55,2.06,16:45
Πράσινοι,Μονακό,0-4, 2.47 , 2.57 , 3.05 ,1.43,2.33,16:42
Ρόμα,Βαλένθια,3-2, 2.26 , 2.87 , 3.05 ,1.39,2.43,16:39
Berlin,RiverAthletes,0-3, 2.81 , 2.23 , 3.15 ,1.49,2.18,22:15
Χόφενχαϊμ,Ντόρτμουντ,1-2, 2.79 , 2.21 , 3.25 ,1.55,2.06,22:12
Lipsia,Λεβερκούζεν,2-2, 2.13 , 3.2 , 2.98 ,1.34,2.61,22:09
Νότινγχαμ,Έβερτον,1-0, 2.7 , 2.3 , 3.2 ,1.52,2.11,22:06
Αντβέρπ,Περιστέρι,0-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,22:03
Πόρτο,Σάλτσμπουργκ,1-0, 2.32 , 2.75 , 3.05 ,1.42,2.34,22:00
Λυών,Rennais,1-0, 2.04 , 3.25 , 3.15 ,1.43,2.33,21:57
Monchengladbach,MunichReds,2-2, 2.85 , 2.25 , 3.1 ,1.43,2.33,21:54
Plzen,Μάριμπορ,1-0, 2.21 , 2.81 , 3.2 ,1.52,2.11,21:51
ManchesterBlue,ΓουέστΧαμ,3-1, 1.89 , 3.6 , 3.2 ,1.45,2.28,21:48
WolvesCity,Φράιμπουργκ,3-0, 2.03 , 3.15 , 3.2 ,1.49,2.19,21:45
ManchesterBlue,RedDevils,3-2, 2.13 , 3.05 , 3.1 ,1.44,2.29,21:42
Παρί,Ναντ,1-1, 1.84 , 3.65 , 3.35 ,1.54,2.08,21:39
InterBlues,SassuoloFC,1-0, 2 , 3.4 , 3.1 ,1.39,2.43,21:36
Berlin,Frankfurt,0-2, 2.21 , 3.05 , 2.92 ,1.31,2.72,21:33
Λέστερ,Μπρέντφορντ,1-1, 1.93 , 3.35 , 3.3 ,1.54,2.08,21:30
Φούλαμ,Μπόρνμουθ,0-1, 2.16 , 2.92 , 3.15 ,1.48,2.19,21:27
Λυών,Μαρσέιγ,1-1, 2.47 , 2.52 , 3.15 ,1.48,2.2,21:24
Νάπολι,Μιλάνο,3-2, 2.18 , 2.91 , 3.15 ,1.48,2.21,21:21
ShakhtarUnited,FeyenordReds,0-4, 2.1 , 3.05 , 3.15 ,1.46,2.26,21:18
NisCity,Rennais,1-2, 2.42 , 2.72 , 2.95 ,1.34,2.59,21:15
ΚίτρινοιΛευκωσίας,Laziali,0-2, 2.42 , 2.52 , 3.2 ,1.56,2.05,21:12
Lipsia,Χόφενχαϊμ,1-2, 1.98 , 3.25 , 3.25 ,1.51,2.13,21:09
CelticGreens,Λυών,2-0, 2.35 , 2.85 , 2.92 ,1.32,2.7,21:06
Τορίνο,FCBergamo,0-1, 2.48 , 2.56 , 3.05 ,1.43,2.33,21:00
ΔικέφαλοςΒορρά,Σεβίλλη,1-2, 2.85 , 2.25 , 3.1 ,1.43,2.33,20:57
Βαλένθια,Μπαρτσελόνα,1-0, 2.9 , 2.16 , 3.2 ,1.52,2.11,20:54
Berlin,Monchengladbach,0-3, 2.7 , 2.3 , 3.2 ,1.52,2.11,20:51
Ναντ,Παρί,1-3, 3 , 2.08 , 3.25 ,1.55,2.06,20:48
Πόρτο,MadridAthletes,2-2, 2.39 , 2.62 , 3.1 ,1.45,2.27,20:45
Σάλτσμπουργκ,SportingLions,1-1, 2.17 , 2.98 , 3.1 ,1.43,2.33,20:42
Plzen,Λυών,2-3, 2.57 , 2.5 , 3.05 ,1.4,2.41,20:39
SassuoloFC,Βερόνα,1-1, 2.22 , 2.85 , 3.1 ,1.46,2.25,20:36
Ερυθρόλευκοι,Eindhoven,0-1, 2.23 , 2.8 , 3.2 ,1.52,2.13,20:33
ΚίτρινοιΒορρά,Αντβέρπ,1-2, 2.15 , 2.89 , 3.25 ,1.55,2.06,20:30
Rosenborg,Ρόμα,1-1, 2.78 , 2.22 , 3.25 ,1.56,2.05,20:27
Βιγιαρεάλ,VascoBlues,1-1, 2.43 , 2.71 , 2.95 ,1.34,2.6,20:24
Φράιμπουργκ,ΚίτρινοιΛευκωσίας,2-0, 2.27 , 2.7 , 3.25 ,1.56,2.05,20:21
BelgradeReds,CelticGreens,2-0, 2.42 , 2.72 , 2.95 ,1.34,2.59,20:18
Laziali,FiorentinaCity,1-0, 2.26 , 2.94 , 2.97 ,1.34,2.59,20:15
Τρίπολη,Περιστέρι,2-0, 2.23 , 2.8 , 3.2 ,1.52,2.13,20:12
LondonSpurs,FCBrugge,1-2, 2.16 , 2.92 , 3.15 ,1.48,2.19,20:09
Real,BetisGreens,2-2, 1.89 , 3.6 , 3.2 ,1.44,2.29,20:06
Ντόρτμουντ,Φράιμπουργκ,2-0, 2.18 , 2.91 , 3.15 ,1.48,2.21,20:03
Real,FCBergamo,2-3, 2.32 , 2.7 , 3.15 ,1.48,2.21,20:00
Ένωση,Αγρίνιο,2-1, 2.11 , 3.05 , 3.15 ,1.45,2.27,19:57
Μπαρτσελόνα,LondonGunners,1-0, 2.11 , 3.05 , 3.15 ,1.45,2.27,19:54
CelticGreens,Frankfurt,1-1, 2.31 , 2.77 , 3.1 ,1.43,2.33,19:51
Νάπολι,FCBergamo,1-1, 2.5 , 2.59 , 2.99 ,1.37,2.51,19:48
Μονακό,Λυών,2-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,19:45
FCBergamo,Ρόμα,2-0, 2.4 , 2.67 , 3.05 ,1.4,2.42,19:39
Ένωση,Τσέλσι,2-1, 2.66 , 2.39 , 3.05 ,1.43,2.33,19:36
Laziali,Ρόμα,0-3, 2.6 , 2.35 , 3.2 ,1.55,2.06,19:33
LondonSpurs,GalataLions,2-1, 2.05 , 3.2 , 3.1 ,1.42,2.34,19:30
Eindhoven,Frankfurt,1-4, 2.36 , 2.61 , 3.2 ,1.52,2.12,19:27
LondonSpurs,Τσέλσι,1-1, 2.12 , 3.05 , 3.15 ,1.45,2.28,19:21
Νότινγχαμ,RedDevils,2-2, 2.94 , 2.17 , 3.15 ,1.46,2.25,19:18
Νίκαια,ΚίτρινοιΒορρά,1-1, 2.74 , 2.31 , 3.1 ,1.46,2.26,19:15
Monchengladbach,Λυών,2-0, 2.26 , 2.88 , 3.05 ,1.39,2.43,19:12
AmsterdamReds,Λεβερκούζεν,3-1, 2.2 , 3.1 , 2.93 ,1.31,2.71,19:09
Μιλάνο,Τορίνο,1-3, 2.05 , 3.15 , 3.2 ,1.48,2.2,19:06
Κάλιαρι,DoriaBlues,2-2, 2.35 , 2.62 , 3.2 ,1.52,2.11,19:03
Περιστέρι,ΠράσινοιΛευκωσίας,0-1, 2.21 , 2.81 , 3.2 ,1.52,2.11,19:00
Μονακό,Real,1-1, 2.73 , 2.31 , 3.1 ,1.46,2.25,18:54
MadridAthletes,Παρί,0-1, 2.46 , 2.53 , 3.15 ,1.48,2.19,18:51
Ghent,Φράιμπουργκ,0-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,18:48
ΚίτρινοιΛευκωσίας,BelgradeReds,1-3, 2.54 , 2.47 , 3.1 ,1.46,2.25,18:45
LondonGunners,ΓουέστΧαμ,3-1, 1.99 , 3.4 , 3.1 ,1.39,2.43,18:42
ΔικέφαλοςΒορρά,Ηράκλειο,3-0, 2.04 , 3.1 , 3.25 ,1.54,2.08,18:39
Βασιλεία,Βιγιαρεάλ,1-0, 2.24 , 2.9 , 3.05 ,1.4,2.41,18:36
Μπαρτσελόνα,MadridAthletes,3-2, 2.26 , 2.82 , 3.1 ,1.45,2.28,18:33
Μάριμπορ,Plzen,0-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,18:30
FCBrugge,Μπεσίκτας,1-1, 2.15 , 2.88 , 3.25 ,1.55,2.06,18:27
Μπράιτον&ΧoβΆλμπιον,Λέστερ,0-1, 2.81 , 2.23 , 3.15 ,1.49,2.18,18:24
FiorentinaCity,FCBergamo,1-0, 2.4 , 2.67 , 3.05 ,1.4,2.42,18:15
Μαρσέιγ,ΔικέφαλοςΒορρά,1-1, 2.1 , 3.15 , 3.05 ,1.4,2.41,18:12
NisCity,Λυών,1-1, 2.65 , 2.4 , 3.05 ,1.43,2.33,18:09
CelticGreens,Παρί,1-2, 2.65 , 2.4 , 3.05 ,1.43,2.33,18:06
TorinoJuve,Λίβερπουλ,1-0, 2.39 , 2.59 , 3.15 ,1.51,2.14,18:03
Rennais,Μαρσέιγ,0-1, 2.58 , 2.49 , 3.05 ,1.4,2.42,18:00
Ναντ,Monchengladbach,1-0, 2.7 , 2.3 , 3.2 ,1.52,2.11,17:57
MadridAthletes,Frankfurt,1-2, 2.16 , 2.92 , 3.15 ,1.48,2.19,17:54
Πράσινοι,ΔικέφαλοςΒορρά,1-2, 2.29 , 2.73 , 3.15 ,1.49,2.18,17:51
Βασιλεία,Partisans,2-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,17:48
Βόλος,Ιωάννινα,0-2, 2.18 , 3.05 , 3 ,1.37,2.5,17:45
Real,RedDevils,2-2, 2.26 , 2.82 , 3.1 ,1.45,2.28,17:42
Τραμπζονσπόρ,Λίβερπουλ,0-2, 2.91 , 2.15 , 3.2 ,1.52,2.12,17:39
NisCity,Παρί,1-2, 2.85 , 2.25 , 3.1 ,1.43,2.33,17:36
Λυών,Plzen,1-0, 2.1 , 3.15 , 3.05 ,1.4,2.41,17:33
ShakhtarUnited,BetisGreens,1-1, 2.23 , 2.84 , 3.1 ,1.46,2.26,17:30
Μπαρτσελόνα,Παρί,2-2, 2.31 , 2.71 , 3.15 ,1.48,2.2,17:27
MunichReds,Πόρτο,1-0, 2 , 3.25 , 3.25 ,1.51,2.15,17:24
RedDevils,Λίβερπουλ,2-2, 2.47 , 2.52 , 3.15 ,1.48,2.2,17:21
Real,ΓουέστΧαμ,3-3, 1.88 , 3.5 , 3.3 ,1.51,2.14,17:18
Βαλένθια,Μπράγκα,1-1, 2.04 , 3.3 , 3.05 ,1.37,2.5,17:12
Μαρσέιγ,Νάπολι,1-1, 2.52 , 2.64 , 2.91 ,1.32,2.7,17:09
VascoBlues,Βιγιαρεάλ,1-1, 2.26 , 2.94 , 2.97 ,1.34,2.59,17:06
Monchengladbach,Ghent,2-1, 1.98 , 3.25 , 3.25 ,1.52,2.13,17:03
MunichReds,AmsterdamReds,1-3, 2.07 , 3.2 , 3.1 ,1.41,2.37,17:00
Πράσινοι,Λειβαδιά,1-1, 2 , 3.3 , 3.15 ,1.45,2.28,16:57
Ένωση,ΚίτρινοιΒορρά,0-1, 2.4 , 2.62 , 3.1 ,1.45,2.27,16:54
FCBrugge,Σεβίλλη,0-1, 2.56 , 2.46 , 3.1 ,1.45,2.27,16:51
NisCity,Rennais,1-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,16:48
Χόφενχαϊμ,Ναντ,2-0, 1.98 , 3.4 , 3.1 ,1.4,2.41,16:45
MadridAthletes,Πόρτο,2-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,16:42
Rosenborg,Βασιλεία,2-0, 2.65 , 2.4 , 3.05 ,1.43,2.33,16:39
TorinoJuve,Laziali,1-1, 2.01 , 3.35 , 3.05 ,1.38,2.45,16:36
Βόλος,Περιστέρι,3-0, 2.24 , 2.9 , 3.05 ,1.4,2.41,16:33
Αντβέρπ,Ghent,0-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,16:30
Μιλάνο,Βερόνα,2-1, 1.98 , 3.25 , 3.25 ,1.51,2.13,16:24
Monchengladbach,Berlin,0-2, 2.6 , 2.52 , 2.95 ,1.34,2.59,16:21
Ιωάννινα,Πράσινοι,0-1, 2.71 , 2.29 , 3.2 ,1.52,2.12,16:18
Ερυθρόλευκοι,Ηράκλειο,1-0, 1.94 , 3.35 , 3.3 ,1.54,2.08,16:15
WolvesCity,ManchesterBlue,0-1, 2.64 , 2.37 , 3.15 ,1.48,2.19,16:09
FeyenordReds,Μπράγκα,1-1, 2.29 , 2.73 , 3.15 ,1.49,2.18,16:06
ΚρίσταλΠάλας,LondonSpurs,2-1, 2.85 , 2.25 , 3.1 ,1.43,2.33,16:03
BetisGreens,Real,1-4, 2.94 , 2.17 , 3.15 ,1.46,2.25,16:00
Λαμία,ΚίτρινοιΒορρά,0-1, 2.94 , 2.17 , 3.15 ,1.46,2.25,15:57
BocaBoys,WolvesCity,1-1, 2.18 , 3.05 , 3 ,1.37,2.51,15:54
Monchengladbach,Ντόρτμουντ,0-1, 2.65 , 2.4 , 3.05 ,1.43,2.33,21:54
Χόφενχαϊμ,Βαλένθια,1-3, 2.37 , 2.9 , 2.83 ,1.27,2.93,21:51
Έβερτον,ΓουέστΧαμ,2-0, 2.05 , 3.15 , 3.2 ,1.48,2.2,21:48
Βιγιαρεάλ,Monchengladbach,0-2, 2.45 , 2.54 , 3.15 ,1.49,2.19,21:45
Ρέιντζερς,FCBrugge,1-3, 2.29 , 2.68 , 3.2 ,1.55,2.06,21:42
Λυών,Μαρσέιγ,3-0, 2.47 , 2.52 , 3.15 ,1.48,2.2,21:39
Χόφενχαϊμ,Lipsia,0-1, 2.71 , 2.29 , 3.2 ,1.52,2.12,21:33
Λίβερπουλ,Λέστερ,0-1, 2.17 , 2.86 , 3.2 ,1.54,2.08,21:30
Ναντ,NisCity,0-1, 2.48 , 2.56 , 3.05 ,1.43,2.33,21:24
Μιλάνο,Κάλιαρι,1-0, 1.88 , 3.55 , 3.3 ,1.51,2.13,21:21
Μονακό,Παρί,0-1, 2.56 , 2.46 , 3.1 ,1.45,2.27,21:15
RiverAthletes,NisCity,1-0, 1.93 , 3.45 , 3.25 ,1.48,2.19,21:12
Berlin,Frankfurt,1-3, 2.21 , 3.05 , 2.92 ,1.31,2.72,21:09
Monchengladbach,Rosenborg,2-0, 1.98 , 3.25 , 3.25 ,1.52,2.13,21:06
ΚίτρινοιΛευκωσίας,Laziali,1-2, 2.42 , 2.52 , 3.2 ,1.56,2.05,21:03
Νάπολι,Βερόνα,2-0, 1.88 , 3.5 , 3.3 ,1.51,2.14,21:00
FCBergamo,Μονακό,0-3, 2 , 3.4 , 3.1 ,1.39,2.43,20:57
BetisGreens,Βαλένθια,5-1, 2.16 , 2.99 , 3.1 ,1.43,2.33,20:54
Βιγιαρεάλ,WolvesCity,0-1, 2.37 , 2.64 , 3.1 ,1.46,2.26,20:51
Rennais,Μαρσέιγ,1-2, 2.58 , 2.49 , 3.05 ,1.4,2.42,20:48
Παρί,Frankfurt,1-0, 2.04 , 3.1 , 3.25 ,1.54,2.08,20:45
Πράσινοι,MadridAthletes,0-2, 2.73 , 2.31 , 3.1 ,1.46,2.25,20:42
Βασιλεία,YoungBoysFC,4-0, 2.18 , 3.05 , 3 ,1.37,2.5,20:39
FiorentinaCity,Laziali,1-1, 2.43 , 2.71 , 2.95 ,1.34,2.6,20:36
Laziali,BelgradeReds,1-2, 2.37 , 2.64 , 3.1 ,1.46,2.26,20:30
MadridAthletes,Real,1-0, 2.56 , 2.46 , 3.1 ,1.45,2.27,20:24
Basaksehir,Μπράγκα,0-1, 2.16 , 2.93 , 3.15 ,1.49,2.19,20:21
RiverAthletes,Plzen,1-0, 1.99 , 3.3 , 3.15 ,1.45,2.27,20:18
TorinoJuve,Udine,3-0, 1.95 , 3.45 , 3.15 ,1.41,2.37,20:15
Μπεσίκτας,Ρέιντζερς,0-2, 2.43 , 2.51 , 3.2 ,1.55,2.06,20:09
Λέστερ,FCBrugge,2-0, 2.23 , 2.8 , 3.2 ,1.52,2.13,20:00
Αγρίνιο,Τρίπολη,2-1, 2.47 , 2.57 , 3.05 ,1.43,2.33,19:57
LisbonEagles,InterBlues,1-1, 2.57 , 2.5 , 3.05 ,1.4,2.41,19:54
Μπαρτσελόνα,MunichReds,1-1, 2.47 , 2.52 , 3.15 ,1.48,2.2,19:51
NisCity,Λυών,2-1, 2.47 , 2.57 , 3.05 ,1.43,2.33,19:45
LondonGunners,VillaLions,2-3, 2.13 , 3.2 , 2.98 ,1.34,2.61,19:42
DoriaBlues,Νάπολι,1-1, 3.05 , 2.1 , 3.2 ,1.49,2.18,19:39
MadridAthletes,ManchesterBlue,0-1, 2.64 , 2.37 , 3.15 ,1.48,2.19,19:36
CelticGreens,NisCity,2-3, 2.04 , 3.25 , 3.15 ,1.43,2.33,19:33
Fener,AmsterdamReds,1-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,19:30
KievWhites,ΔικέφαλοςΒορρά,3-1, 2.16 , 2.99 , 3.1 ,1.43,2.33,19:27
Frankfurt,Lipsia,0-2, 2.56 , 2.46 , 3.1 ,1.45,2.27,19:24
ΓουέστΧαμ,ΚρίσταλΠάλας,2-0, 2.39 , 2.68 , 3.05 ,1.4,2.41,19:21
Μπράιτον&ΧoβΆλμπιον,WolvesCity,0-2, 2.54 , 2.47 , 3.1 ,1.46,2.25,19:18
ΔικέφαλοςΒορρά,ΚίτρινοιΒορρά,1-0, 2.26 , 2.82 , 3.1 ,1.45,2.28,19:15
YoungBoysFC,ShakhtarUnited,3-0, 2.47 , 2.57 , 3.05 ,1.43,2.33,19:12
Λέστερ,CelticGreens,1-0, 2.26 , 2.88 , 3.05 ,1.39,2.43,19:09
Ρόμα,Μιλάνο,1-1, 2.39 , 2.62 , 3.1 ,1.45,2.27,19:06
Τορίνο,SassuoloFC,1-1, 2.31 , 2.76 , 3.05 ,1.43,2.33,19:03
ΠράσινοιΛευκωσίας,WolvesCity,1-2, 2.62 , 2.37 , 3.15 ,1.49,2.18,19:00
Βαλένθια,Rennais,2-2, 1.98 , 3.4 , 3.1 ,1.4,2.41,18:57
Μονακό,Fener,1-1, 2.16 , 2.99 , 3.1 ,1.43,2.33,18:51
Σαουθάμπτον,Νιούκαστλ,0-1, 2.16 , 2.99 , 3.1 ,1.43,2.33,18:42
Πράσινοι,Ένωση,0-1, 2.17 , 2.87 , 3.25 ,1.54,2.08,18:39
Μπράγκα,ΚίτρινοιΒορρά,1-0, 2.35 , 2.62 , 3.2 ,1.52,2.11,18:36
Μπαρτσελόνα,BetisGreens,1-0, 2 , 3.3 , 3.15 ,1.45,2.28,18:33
KievWhites,LondonGunners,2-1, 2.47 , 2.57 , 3.05 ,1.43,2.33,18:27
Τσέλσι,Νότινγχαμ,4-0, 1.99 , 3.3 , 3.15 ,1.45,2.27,18:24
Νάπολι,Μπεσίκτας,1-0, 2.04 , 3.25 , 3.1 ,1.43,2.33,18:21
Ρόμα,Ghent,2-0, 1.93 , 3.35 , 3.3 ,1.55,2.07,18:18
FCBergamo,Laziali,0-1, 2.36 , 2.84 , 2.91 ,1.31,2.71,18:15
Μπαρτσελόνα,Frankfurt,0-3, 2.05 , 3.15 , 3.2 ,1.48,2.2,18:12
Partisans,Κοπεγχάγη,1-0, 2.48 , 2.56 , 3.05 ,1.43,2.33,18:09
KievWhites,LondonSpurs,3-0, 2.57 , 2.5 , 3.05 ,1.4,2.41,18:03
Ναντ,Παρί,1-0, 3 , 2.08 , 3.25 ,1.55,2.06,18:00
Σάλτσμπουργκ,Τραμπζονσπόρ,1-1, 2.1 , 3.05 , 3.15 ,1.46,2.26,17:54
ΓουέστΧαμ,InterBlues,2-3, 2.9 , 2.16 , 3.2 ,1.52,2.11,17:51
Περιστέρι,Λειβαδιά,5-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,17:45
ΔικέφαλοςΒορρά,SportingLions,1-0, 2.44 , 2.54 , 3.15 ,1.49,2.18,17:42
MadridAthletes,AmsterdamReds,0-1, 2.34 , 2.79 , 2.99 ,1.37,2.52,17:39
CelticGreens,ΚίτρινοιΛευκωσίας,2-0, 2.04 , 3.25 , 3.15 ,1.43,2.33,17:33
Μάριμπορ,Rosenborg,0-2, 2.27 , 2.7 , 3.25 ,1.56,2.05,17:30
Λίβερπουλ,Τραμπζονσπόρ,5-1, 1.88 , 3.5 , 3.3 ,1.51,2.14,17:27
Frankfurt,SportingLions,1-2, 2.23 , 2.8 , 3.2 ,1.52,2.13,17:24
Φούλαμ,WolvesCity,3-1, 2.31 , 2.71 , 3.15 ,1.48,2.19,17:21
Πόρτο,GalataLions,1-3, 2.11 , 3.05 , 3.15 ,1.45,2.27,17:18
Monchengladbach,Φράιμπουργκ,0-1, 1.98 , 3.25 , 3.25 ,1.52,2.13,17:15
WolvesCity,BetisGreens,0-4, 2.23 , 2.84 , 3.1 ,1.46,2.26,17:12
MunichReds,RedDevils,0-1, 2.13 , 3.05 , 3.1 ,1.44,2.29,17:09
Rennais,RiverAthletes,4-2, 2.81 , 2.23 , 3.15 ,1.49,2.18,17:03
Λίβερπουλ,Ένωση,1-2, 1.94 , 3.4 , 3.2 ,1.48,2.21,17:00
Ηράκλειο,Ένωση,3-2, 2.44 , 2.51 , 3.2 ,1.55,2.06,16:54
Παρί,FCBrugge,0-1, 2.04 , 3.1 , 3.25 ,1.54,2.08,16:51
Berlin,Ναντ,0-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,16:45
KievWhites,Eindhoven,4-1, 2.31 , 2.77 , 3.1 ,1.43,2.33,16:42
FiorentinaCity,Udine,4-2, 2.33 , 2.8 , 2.99 ,1.37,2.51,16:36
ΚίτρινοιΒορρά,Αγρίνιο,1-1, 2.06 , 3.3 , 3.05 ,1.37,2.52,16:33
VascoBlues,Laziali,1-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,16:30
Τσέλσι,LisbonEagles,1-0, 2.21 , 3.05 , 2.92 ,1.31,2.72,16:27
Μιλάνο,DoriaBlues,3-0, 1.93 , 3.4 , 3.2 ,1.48,2.2,16:24
Λεβερκούζεν,Χόφενχαϊμ,1-2, 2.15 , 2.88 , 3.25 ,1.55,2.06,16:21
Πράσινοι,Ηράκλειο,2-1, 2.04 , 3.1 , 3.25 ,1.54,2.08,16:15
MadridAthletes,Σεβίλλη,2-0, 2.27 , 2.92 , 2.96 ,1.34,2.61,16:12
Λίβερπουλ,Μπόρνμουθ,1-0, 1.89 , 3.5 , 3.25 ,1.51,2.15,16:09
ΠράσινοιΛευκωσίας,Αντβέρπ,0-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,16:06
LondonSpurs,RedDevils,0-2, 2.26 , 2.82 , 3.1 ,1.45,2.28,16:03
Βαλένθια,Μπαρτσελόνα,1-2, 2.9 , 2.16 , 3.2 ,1.52,2.11,16:00
Περιστέρι,ΚίτρινοιΒορρά,0-1, 2.56 , 2.46 , 3.1 ,1.45,2.27,15:57
Ναντ,Partisans,3-1, 2.42 , 2.52 , 3.2 ,1.56,2.05,15:54
Λεβερκούζεν,LondonGunners,1-2, 2.39 , 2.68 , 3.05 ,1.4,2.41,15:48
